지역명, 기사제목, 기자이름, 날짜, 링크
경주,"천상의 소리로 빚는 감동, ‘팬텀 인 클래식 위드 라포엠’",일간경북신문 - 선애경기자,3호,http://www.kbsm.net/news/view.php?idx=387483
경주,‘경주 남산 열암곡 마애불상’ 보존‧관리 중점 논의한다,일간경북신문 - 선애경기자,3호,http://www.kbsm.net/news/view.php?idx=387468
경주,"여준기 경주시체육회장 취임… ""경주에 경북도민체전 유치할 것""",일간경북신문 - 서민재기자,2호,http://www.kbsm.net/news/view.php?idx=387400
경주,"경북신문, 4월 취재윤리 및 기자역량교육 가져",일간경북신문 - 장성재기자,2호,http://www.kbsm.net/news/view.php?idx=387398
경주,"경주 아태사무처, 고창‧화순군 고교 방문해 세계유산 교육 실시",일간경북신문 - 서민재기자,2호,http://www.kbsm.net/news/view.php?idx=387397
경주,"다문화가족, 청도 자연 속 오감만족 해피투어",일간경북신문 - 선애경기자,2호,http://www.kbsm.net/news/view.php?idx=387396
경주,"경주시, 제61회 경북도민체전 결단식 가져… 선전 다짐",일간경북신문 - 서민재기자,2호,http://www.kbsm.net/news/view.php?idx=387395
경주,"경주시, 중소기업 기숙사 임차비 지원...110명 근로자 대상",일간경북신문 - 장성재기자,2호,http://www.kbsm.net/news/view.php?idx=387394
경주,"경주시 황남동 바르게살기위, 서천둔치 일대 환경정비 실시",일간경북신문 - 서민재기자,2호,http://www.kbsm.net/news/view.php?idx=387393
경주,"경주시 안강읍, 산대1리 표지석 제막식·동민 화합한마당 개최",일간경북신문 - 서민재기자,2호,http://www.kbsm.net/news/view.php?idx=387391
경주,"한국농어촌공사 경주지사, 하동저수지 환경 정화활동",일간경북신문 - 서민재기자,2호,http://www.kbsm.net/news/view.php?idx=387390
경주,이제는 겹벚꽃 피네...경주 '숲머리 뚝방길' 따라 만개,일간경북신문 - 선애경기자,2호,http://www.kbsm.net/news/view.php?idx=387386
경주,경주 MZ청년 '문화실험실'서 다양한 의견 도출,일간경북신문 - 선애경기자,2호,http://www.kbsm.net/news/view.php?idx=387377
경주,베일 벗은 '경주의 풍류' 쇼케이스...관람객 사로잡아,일간경북신문 - 선애경기자,2호,http://www.kbsm.net/news/view.php?idx=387376
경주,다시 말이 고이기 시작한다...정병근 시집 ‘중얼거리는 사람’,일간경북신문 - 선애경기자,2호,http://www.kbsm.net/news/view.php?idx=387374
김천,"배우고, 즐기고, 나누는 김천시여성대학 개강",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=389701
김천,제95회 동아수영대회 김천에서 개최,일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=389697
김천,[동정] 이명기 김천시의회 의장,일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=389696
김천,"김천시, 감호지구 도시재생 통장 간담회 가져",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=389568
김천,"김천시 지역사회보장협의체, 사무실 개소",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=389546
김천,"김천시, 제1회 추경예산 1조 3530억원 편성··· 480억원 증액",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=389543
김천,"김천시, 과학의 날 맞아 ’ 반짝반짝 별나라 체험’ 운영",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=389211
김천,"김천시, 전국생활체육대축전 대비 불법 광고물 일제 정비",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=389153
김천,"김천시, 전국 기초단체장 공약실천 평가 '최우수'...4년 연속 도내 유일",일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=389085
김천,"김지현 결승골…김천, 서울이랜드 꺾고 리그 1위",일간경북신문 - 황수진기자,2023/04/23,http://www.kbsm.net/news/view.php?idx=389055
김천,"김천시시설관리공단, 체육시설 대상 안전점검 실시",일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=388951
김천,"김천시 건설도시과–상주시 건설과, 고향사랑기부제 교차 기부",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=388762
김천,"김천시, 인천국제공항 정기노선 버스 운행 재개",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=388760
김천,"[기획특집] 김천혁신도시, 정부 공공기관 2차 이전 34곳 우선 유치 공략",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=388749
김천,"김천시, '일거 양득 금쪽이 교육' 시민들 호평",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=388743
김천,[동정] 김충섭 김천시장,일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=388695
김천,"김천시, 고향사랑기부제 활성화 협약...시너지 효과 '톡톡’",일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=388630
김천,"김천시시설관리공단, 기능 연속성 계획 도입 선포식 개최",일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=388614
김천,"김충섭 김천시장, '철도는 김천의 미래 먹거리 산업'..인프라 확장 요청",일간경북신문 - 남보수기자,9호,http://www.kbsm.net/news/view.php?idx=388479
김천,민선 8기 김천시장 공약 4년 연속 최우수(SA) 등급 받아,일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=388379
김천,김천시 산주들 임업 직불금 신청 접수 받아,일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=388301
김천,'제22회 대한농구협회장배 전국초등농구대회' 18일 김천서 개최,일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=388298
김천,"김천시립박물관, 운영위원회 위촉 및 정기회의 개최",일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=388295
김천,"김천시 투자유치과, 산업단지 클린환경 앞장",일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=388245
김천,"[기획특집] 김천시, 미래먹거리 '드론산업' 지역거점 구축에 전력 투구",일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=388037
김천,"김천시, 2023년 지역실업자 직업훈련생 모집",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=387954
김천,"한국후계농업경영인 김천시연합회, 한마음 가족체육대회 성황리 개최",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=387884
김천,"김천시의회, 집행부견제 ‘의회발전 연구회’ 닻 올렸다",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=387878
김천,"송언석 의원, ""최근 5년간 밀수 총기 130정 실탄 2532발 적발""",일간경북신문 - 이인수기자,5호,http://www.kbsm.net/news/view.php?idx=387872
안동,"안동시, 교토시 방문 ‘지속가능한 역사도시 발전 위해 상호협력 의지 다져’",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=389674
안동,인공지능이 CCTV영상 분석해 ‘회전교차로 최적지 찾는다’,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=389669
안동,"안동시의회, '경상북도 안전체험관 유치 염원' 릴레이 캠페인 동참",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=389665
안동,"안동병원·안동시, 어린이집연합회 ‘건강지킴이’ 협약",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=389661
안동,"안동시, 주 요코하마 대한민국 총영사관 방문",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=389485
안동,안동형 일자리 ‘학생창업 육성사업’대학생 창업 동아리 모집,일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=389484
안동,"조태영 ㈜복주 대표이사, 안동시에 고향사랑기부금 기탁",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=389482
안동,안동 북후면 식품공장서 화재...8억2천여만원 피해,일간경북신문 - 김석현기자,2023/04/25,http://www.kbsm.net/news/view.php?idx=389389
안동,안동시 '생명사랑 마음이음 택시' 참여자 모집,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=389355
안동,"안동시립어린이도서관, 북크닉(Book+Picnic) 추진",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=389352
안동,"안동불교사암연합회, 부처님오신날 맞이 봉축탑 점등식 진행",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=389349
안동,"안동시, 둘째 이상 출산가정에 출산용품 지원",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=389345
안동,"권기창 안동시장, 日 교류도시 방문...문화·관광 교류 물꼬 튼다",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=389188
안동,"안동시, 경북 북부권 상생회의체 역량강화 교육",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=389185
안동,"안동시, 2023년 보건의료인 역량강화 워크숍 개최",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=389182
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=389078
안동,"안동시, 경북도 안전체험관 총력 유치 나서",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=389077
안동,"안동시보건소, 2023 장애인 재활운동교실 운영",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=389075
안동,"안동시농업기술센터, 농기계 연구과제 선정",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=389073
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=388782
안동,"안동시, ‘용상지구 풍수해생활권 종합정비사업’ 공모 총력",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=388781
안동,'2023 안동오픈테니스대회' 21일 개막,일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=388779
안동,"우리꽃연구회 안동지회, 봄꽃 야생화 전시회 개최",일간경북신문 - 김석현기자,2023/04/20,http://www.kbsm.net/news/view.php?idx=388778
안동,"서안동농협, 조합원 자녀 29명에게 장학금 4350만원 전달",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=388773
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=388609
안동,"한국문화테마파크, '산성마을의 어릔이날' 이벤트 개최",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=388608
안동,'제61회 경북도민체육대회' 안동시선수단 결단식,일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=388605
안동,"권기창 안동시장, 민선8기 공약실천계획 '최우수(SA) 평가'",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=388603
안동,"안동시-안동대, 국립의과대학 유치 토론회 개최",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=388602
안동,"문화재청, 안동 봉정사 수장고 추진 시 예산 지원한다",일간경북신문 - 선애경기자,9호,http://www.kbsm.net/news/view.php?idx=388541
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=388425
안동,"안동시, 올해 경상북도 농어민수당 수령하세요",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=388424
안동,"안동시보건소, '한방!으로 건강더하기' 사업 운영",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=388423
안동,"안동시 남선면-달서구 상인1동, 우호교류 협정 체결",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=388422
안동,"안동시의회, 제240회 임시회 마무리",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=388421
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=388255
안동,안동 대표 봄축제 '제50회 차전장군 노국공주 축제' 개최,일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=388253
안동,"대한민국 안전 대전환 안동시, 2023년 집중안전점검 실시",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=388251
안동,"안동시립박물관, 경북 국·공립 박물관과 업무 협의체 구성",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=388250
안동,"안동시-카카오, 초정밀 대중교통 정보 제공 업무협약...‘전국 7번째’",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=388168
안동,"안동 청년 스타트업 ㈜이공이공, 수제맥주 ‘경화수월’ 런칭",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=388166
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=387911
안동,"안동, ‘2023 내나라 여행박람회’서 유네스코 3관왕 매력 어필",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=387910
안동,‘대한민국 안동품 ’로고 활용할 관광 유관업체 공모,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=387909
안동,"㈜유한건강생활 임원진, 안동시 찾아 헴프산업화 및 투자유치 간담회",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=387906
안동,"안동시, 제51회 보건의 날 보건시책 우수기관상 수상",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=387902
안동,"안동시청 롤러경기팀, 국가대표 선수 대거 발탁‘ 기염’",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=387747
안동,"2023 향교·서원 문화재 활용사업 ‘꼬마도령의 놀이터, 묵계서원’",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=387743
안동,"안동시, 복지 사각지대 발굴 위한 민관협력 '맞손'",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=387741
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=387583
안동,2023년 안동형 일자리 ‘창업기업 지원사업’ 참여자 모집,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=387582
안동,"안동구시장 '토요 풍물시장', 15일 첫 개장",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=387581
안동,"안동시, 옛안동역 앞 교차로 개선...승공탑 이전",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=387580
안동,'2023년 안동시 청소년 가요제' 성황리 폐막...3천명 열광,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=387579
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=387419
안동,"안동시, 신중년 사회공헌활동 지원사업 추진",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=387418
안동,"안동시의회 문화복지위원회, 주요 사업 현장 방문",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=387417
안동,'2023 안동평생학습축제' 성황리 개최...시민·학생 1만 2천여 명 호응,일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=387392
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=387345
안동,"안동시, 제1회 추경예산안 2255억 원 편성",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=387344
안동,"안동시, 풍천·풍서초 SW·AI 교육 진행...‘인공지능 시대 대응’",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=387343
안동,"안동시의회, 제240회 임시회 개회",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=387341
안동,"안동시, 겨울철 취약계층 지원 보건복지부장관상 수상",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=387339
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=387069
안동,'2023 안동평생학습축제' 4년 만에 대면 행사로 개최,일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=387068
안동,"안동시, 자동차 탄소중립포인트제 가입기간 연장",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=387061
안동,"남부지방산림청, 울진 산불피해지서 '희망의 나무' 심어",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=387059
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=386876
안동,"안동시, 도 지정문화재 4건 국가지정문화재로 승격 추진",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=386875
안동,안동에서 궁도·테니스·배드민턴 등 체육대회 연이어 개최,일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=386874
안동,"안동대 건설시스템공학과, 토목공학 UCC경진대회 '대상' 수상",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=386873
안동,"[기획특집] 안동바이오생명 국가산업단지, 후속조치 잰걸음",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=386744
안동,"안동시, 2차 공공기관 지방이전 대응 정책토론회 가져",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=386741
안동,"안동시, 소상공인 카드수수료 지원사업 시행",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=386736
안동,"안동교육지원청, 2023년 부설영재교육원 입학식 개최",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=386734
안동,"자연보호중앙연맹 안동시협의회, 자연환경 살리기 캠페인",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=386732
안동,"권기창 안동시장, 여주 배개나루 걸으며 퇴계 귀향길 재현 행렬 동참",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=386556
안동,"안동시 남선면-농어촌공사 안동지사, 업무협약 체결",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=386555
안동,"농협중앙회 서울중앙본부 안동출신모임 ‘영가회’, 고향사랑 기부금 기탁",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=386554
안동,4년 만에 열린 '안동벚꽃축제'...상춘객 인산인해,일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=386537
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=386489
안동,"안동시-안동대, 안동형 일자리사업 본격 추진",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=386487
안동,"안동시, 신규 국가산단 범정부 추진지원단 킥오프 참여",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=386484
안동,"안동시, 가뭄종합대책 수립...피해 최소화 총력",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=386482
안동,"(주)민속한우, 안동시에 장학금 1천만원 전달",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=386481
안동,[새인물] 김기완 안동시시설관리공단 제10대 이사장 취임,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=386345
안동,안동시청에서 인생사진 찍어드립니다,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=386232
안동,"안동시, 화상병 정밀예측 시스템 활용 약제방제 교육",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=386231
안동,해군 '서애 류성룡함' 장병들...안동서 징비록 정신 되새겼다,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=386229
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=386070
안동,"안동시, 2023년도 지역일자리 창출 세부계획 공시",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=386069
안동,"안동시, 고향사랑 기금사업 아이디어 공모",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=386068
안동,"안동시-서울 송파구, 고향사랑 기부로 상생협력 도모",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=386066
안동,"안동소방서, 2023년 화재진압분야 경북소방기술경연대회 우승",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=386065
안동,"안동경찰서, 신청사 준공...지하 1층·지상 4층 규모",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=386010
안동,"한국문화테마파크, ‘난리법석 버꾸통’ 상설 공연",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=385909
안동,"안동시, 노지 디지털농업 선진기지로 이목집중",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=385908
안동,"안동시청, 제43회 회장배 전국 학교 및 실업팀대항 인라인스피드대회 '금빛 질주'",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=385907
안동,"안동시, 생애초기 건강관리 사업 공모 선정",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=385906
안동,"안동교육청, 경북 북부권역 특수교육지원센터 운영 협의회 개최",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=385904
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=385759
안동,"""문화유산과 세시풍속을 즐기다""... 안동 임하리서 '춘분 나들이’ 펼쳐",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=385756
안동,"안동시, 명륜터널 차량 통행 전면 통제",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=385754
안동,"안동시-대구 북구청, 고향사랑기부금 품앗이 기부",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=385751
안동,"안동시 ‘스마일트립 200 여행상품, 온라인에서 선보인다’",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=385665
안동,"안동시 농특산물 시장개척단, 대만 현지 마케팅 성과 올려",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=385664
안동,안동시 '건강하게 100세 운동' 교실 운영,일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=385663
안동,"안동대 SW융합교육원, 창업 교육 및 패널 토의 개최",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=385662
안동,안동 벚꽃 명소에서 연분홍 벚꽃 물결 만끽해보자,일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=385543
안동,"안동시, 국제교육도시연합(IAEC) 스페인 세비야 총회 참가",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=385447
안동,안동시 '찾아가는 복지사각지대 발굴의 날' 운영,일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=385443
안동,한국문화테마파크 상설 공연 개막,일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=385274
안동,"안동시보건소, 국가 암 관리 우수기관 선정",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=385270
안동,"안동시시설관리공단, 2022년 지방공기업 고객만족도 '경북 1위'",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=385265
안동,"안동시, 상반기 재난안전통신망 교육 실시",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=385262
안동,"안동시, 초등생 까지 입학준비금 지원 대상자 확대",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=385122
안동,'안동관광 영크리에이터 육성사업' 공모사업자 모집,일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=385120
안동,"안동시, 전통시장 및 상점가 상인대표 간담회 가져",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=385118
안동,"안동교육지원청, 배우고 나누며 학습코칭의 달인으로",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=385115
안동,안동 병산서원 만대루에 활짝 핀 매화,일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=384994
안동,"안동시, 클린하우스와 음식물류 폐기물 종량기·수거함 청소",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=384948
안동,"안동시보건소, 미취학 아동 '파란나무 건강체험활동' 운영",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=384947
안동,"안동시립도서관, 휴먼북 모집...‘삶의 지혜·경험 공유’",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=384946
안동,"안동시, 가축분뇨 퇴비부숙도 검사 무료 시행",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=384945
안동,"안동시, IAEC 총회 참석...스페인까지 국제교류 보폭 넓힌다",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=384868
안동,"권기창 안동시장, 도청신도시 정주여건 개선 목소리 청취",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=384867
안동,"퇴계학당, 2024학년도 대학입시설명회 개최",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=384865
안동,"안동시, '올바른 쓰레기 분리배출' 홍보 영상 제작",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=384863
안동,"안동시, 사과원 월동 해충 조기 방제 당부",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=384860
안동,"안동시보건소, 직원 직무연찬대회 개최...3년만에 재개",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=384858
안동,"Hi, Andong!’ 외국인 관광객 대응 역량강화 교육 실시",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=384618
안동,민주평화통일자문회의 안동시협의회 1분기 정기회의 개최,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=384617
안동,"안동시치매안심센터, 도립안동노인전문요양병원과 업무협약 체결",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=384616
안동,"안동시, 신규 국가산업단지 선정... ‘글로벌 백신·바이오 허브로 도약’",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=384537
안동,"안동시, 40일간의 읍면동 소통 완주...‘마음길 활짝’",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=384457
안동,"'스포츠도시 '안동시, 전국단위 체육대회 연이어 개최",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=384456
안동,"안동시농기센터, 봄철 농업기계 안전이용 교육",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=384453
안동,"안동시, 지역대학 인재 고용 인센티브 지원사업 시행",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=384451
안동,"안동시, 바이오생명 국가산단 선정 위한 막판 '총력전'",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=384378
안동,"2023년 안동윈터아트페스티벌, 13번째 공연",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=384286
안동,"안동시-K-water, 청년창업 카페 테스트베드 조성 '맞손'",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=384284
안동,"안동시, 제5차 예비문화도시사업 추진계획 보고회 개최",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=384283
안동,"국립안동대학교 제9대 총장 선거, 28일 실시",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=384282
안동,"남부지방산림청, 봉화 소천면 산불 정리...고성능 진화차량 투입",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=384280
