지역명, 기사제목, 기자이름, 날짜, 링크
대구,"동구, 팔공산 단풍축제 ON 페스티벌",일간경북신문 - 윤기영 기자,2022/11/06,http://www.newgbnews.com/news/view.php?idx=284759
대구,"서구, 골목 화사한 벽화… ‘노상방뇨가 줄행랑’",일간경북신문 - 윤기영 기자,2022/11/06,http://www.newgbnews.com/news/view.php?idx=284758
대구,"대구소방, 서대구역사 테러 대응력 UP",일간경북신문 - 윤기영 기자,2022/11/06,http://www.newgbnews.com/news/view.php?idx=284757
대구,"대구, 도시농업 체험수기 전국공모",일간경북신문 - 윤기영 기자,2022/11/06,http://www.newgbnews.com/news/view.php?idx=284756
대구,‘달성교육재단’ 설립 방안 전략목표 논의,일간경북신문 - 윤기영 기자,2022/11/06,http://www.newgbnews.com/news/view.php?idx=284755
대구,‘대구 어린이회관’ 민간위탁 우선협상자 선정,일간경북신문 - 윤기영 기자,2022/11/06,http://www.newgbnews.com/news/view.php?idx=284754
대구,대구정착 취·창업 청년들 “집걱정 마세요”,일간경북신문 - 윤기영 기자,2022/11/03,http://www.newgbnews.com/news/view.php?idx=284628
대구,달성군 “식물로 소외감·우울 해소해요”,일간경북신문 - 윤기영 기자,2022/11/03,http://www.newgbnews.com/news/view.php?idx=284584
대구,"달서구, 실천역량 강화 적극행정 특강",일간경북신문 - 윤기영 기자,2022/11/03,http://www.newgbnews.com/news/view.php?idx=284583
대구,청라스포츠클럽 선수단 체조경연 ‘우승’,일간경북신문 - 윤기영 기자,2022/11/03,http://www.newgbnews.com/news/view.php?idx=284582
대구,대구 치매관리 우수사례 시상 “열심히 일했지예~”,일간경북신문 - 이종구 윤기영 기자,2022/11/03,http://www.newgbnews.com/news/view.php?idx=284581
대구,달성군시설관리공단 ‘대한민국 안전대상’,일간경북신문 - 윤기영 기자,2022/11/03,http://www.newgbnews.com/news/view.php?idx=284580
대구,"대구, 주택시장 안정화 다각적 대책 강구",일간경북신문 - 윤기영 기자,2022/11/03,http://www.newgbnews.com/news/view.php?idx=284579
대구,안동·임하댐물 대구시민 식수로 사용한다,일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284529
대구,‘Go Go 달성원정대’ 문화유산 탐방,일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284453
대구,"수성구, 벽화거리 ‘자원봉사 에움길’",일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284452
대구,"중구, 식품위생 발전 기여 유공자 표창",일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284451
대구,대구관광 활성화 스타트업 10개팀 선정,일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284450
대구,지방분권 대학생 홍보단 모집,일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284449
대구,대구 군부대 이전 후보지 5곳 공식화,일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284448
대구,"대구, 실도로 자율주행 컨트롤타워 문 열어",일간경북신문 - 윤기영 기자,2022/11/02,http://www.newgbnews.com/news/view.php?idx=284447
대구,‘3․3․3 건강&다이어트’ 후원증서 전달,일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284318
대구,달서 ‘맛 페스티벌’ 골목상권 활력 UP,일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284317
대구,"수성구, 문화유산 연구 상생발전 협약",일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284316
대구,"달성군, 노인의 날 행사 간략하게 진행",일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284315
대구,"달성군, 청소년 스트레스 대처·극복 지원",일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284314
대구,동대구역 광장 ‘빗방울이 그리는 동심원’… 공공디자인으로 재탄생,일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284313
대구,"북구, 침산 Eco공영주차장 준공",일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284312
대구,"대구, 국내복귀 유공자 포상 ‘국무총리상’",일간경북신문 - 윤기영 기자,2022/11/01,http://www.newgbnews.com/news/view.php?idx=284311
대구,‘앞산 전망대’ 새단장 11월부터 개방,일간경북신문 - 윤기영 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284177
대구,‘호국보훈대상’ 독립 권중혁·호국 차대근,일간경북신문 - 윤기영 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284175
대구,"달성군가족센터, 힐링 다문화가족 캠프",일간경북신문 - 윤기영 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284170
대구,‘달성행복복지한마당’ 친목·소통의 장,일간경북신문 - 윤기영 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284168
대구,‘대구경북 스타트업 페스티벌’ 개막식 취소… 상담회 등 운영,일간경북신문 - 윤기영 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284166
대구,"달서구, 그린시티 선정 ‘국무총리상’ 수상",일간경북신문 - 윤기영 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284165
대구,‘동화사 봉황문’ 국가지정문화재 보물 지정,일간경북신문 - 윤기영 기자,2022/10/31,http://www.newgbnews.com/news/view.php?idx=284162
대구,대구 ‘미래산업 재배치’ 신호탄,일간경북신문 - 윤기영 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284062
대구,포스코1%나눔재단 “상이 국가유공자에 새 삶을”,일간경북신문 - 김재원 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284059
대구,"남구, 도시농업체험장 개소",일간경북신문 - 이종구 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284048
대구,"부산시의회, 신천서 온천천 체계적 관리 배우다",일간경북신문 - 윤기영 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284046
대구,"중구 “청렴 좋아요, 배려 따뜻해”",일간경북신문 - 윤기영 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284044
대구,"대구, 지자체 최초 美 항공우주 기업과 손잡다",일간경북신문 - 윤기영 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284042
대구,"서구, 인동촌 백년마을 ‘행안부 장관상’",일간경북신문 - 윤기영 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284034
대구,달서 근로자 가요제 권재호 씨 ‘대상’,일간경북신문 - 윤기영 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284033
대구,"대구도매시장, 특별교부세 10억",일간경북신문 - 윤기영 기자,2022/10/30,http://www.newgbnews.com/news/view.php?idx=284031
대구,2030년 통합신공항과 상용화 대구 ‘UAM 산업’ 이륙,일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283915
대구,"홍준표, 농수산물도매시장 화재 현장 ‘신속 복구’ 당부",일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283906
대구,"북구, 지적측량 경진대회 ‘최우수상’",일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283905
대구,달서구 ‘시니어 힘 모으기’ 걷기대회,일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283904
대구,"남구, 민선8기 공약이행 구민평가단 위촉",일간경북신문 - 이종구 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283903
대구,"서구, 청년 미래플랜 아카데미",일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283902
대구,"수성구청소년문화의집, 미소친절 ‘대상’",일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283901
대구,"달성군, 다문화가정과 ‘고추장 담그기’",일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283900
대구,"대구, 전기자율차 부품분양 벤치마킹 나섰다",일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283899
대구,"대구, 채무없는 균형예산 10조 7419억 편성",일간경북신문 - 윤기영 기자,2022/10/27,http://www.newgbnews.com/news/view.php?idx=283898
대구,“대구미래 50년 토대 마련” 홍준표에 힘 실어 달라,일간경북신문 - 윤기영 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283764
대구,"달성군, 내년 예산 주민의견 적극 반영",일간경북신문 - 윤기영 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283716
대구,"중구, 입주민 환영 ‘찾아가는 명품콘서트’",일간경북신문 - 윤기영 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283715
대구,수성구 ‘주택 임대차 신고제’ 정착 노력,일간경북신문 - 윤기영 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283714
대구,북구상가연합회 사무실 개소,일간경북신문 - 윤기영 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283713
대구,달성군시설관리공단 ‘누리집’ 접근성 뛰어나,일간경북신문 - 윤기영 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283712
대구,남구 안지랑·앞산 ‘할로윈 축제’,일간경북신문 - 이종구 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283711
대구,‘DIFA’ 대구 미래산업 재배치 신호탄 쏘다,일간경북신문 - 윤기영 기자,2022/10/26,http://www.newgbnews.com/news/view.php?idx=283710
대구,수성시니어클럽 노인일자리평가 ‘최우수’,일간경북신문 - 윤기영 기자,2022/10/25,http://www.newgbnews.com/news/view.php?idx=283580
대구,‘동성로축제’ 젊음의 열기 넘치는 시간,일간경북신문 - 윤기영 기자,2022/10/25,http://www.newgbnews.com/news/view.php?idx=283579
대구,“팔공산 단풍구경 시내버스 이용하세요”,일간경북신문 - 윤기영 기자,2022/10/25,http://www.newgbnews.com/news/view.php?idx=283578
대구,"남구, 대표 음식골목 식품 알리기 ‘최선’",일간경북신문 - 이종구 기자,2022/10/25,http://www.newgbnews.com/news/view.php?idx=283577
대구,동구 27일 ‘소목골 마을축제’,일간경북신문 - 윤기영 기자,2022/10/25,http://www.newgbnews.com/news/view.php?idx=283576
대구,“우리 땅 독도 관심과 사랑 되새겨요”,일간경북신문 - 윤기영 기자,2022/10/25,http://www.newgbnews.com/news/view.php?idx=283575
대구,대구서 ‘청년 ICT 창업’ 아이디어 겨룬다,일간경북신문 - 윤기영 기자,2022/10/25,http://www.newgbnews.com/news/view.php?idx=283574
대구,"북구, 사회복지시설 투명·건전 운영 최선",일간경북신문 - 윤기영 기자,2022/10/24,http://www.newgbnews.com/news/view.php?idx=283426
대구,“어서와 부여는 처음이지?”,일간경북신문 - 윤기영 기자,2022/10/24,http://www.newgbnews.com/news/view.php?idx=283424
대구,아동폭력 근절 ‘END Violence’ 캠페인,일간경북신문 - 윤기영 기자,2022/10/24,http://www.newgbnews.com/news/view.php?idx=283422
대구,‘희망수성 복지한마당’ 뜻깊은 시간,일간경북신문 - 윤기영 기자,2022/10/24,http://www.newgbnews.com/news/view.php?idx=283420
대구,"달서구, 9억4천만원 확보 ‘청년일자리 창출’",일간경북신문 - 윤기영 기자,2022/10/24,http://www.newgbnews.com/news/view.php?idx=283417
대구,"대구, 기업 현장규제 발굴·소통·해결 ‘으뜸’",일간경북신문 - 윤기영 기자,2022/10/24,http://www.newgbnews.com/news/view.php?idx=283415
대구,"대구시의회, 첫 민생현장탐방 나섰다",일간경북신문 - 이종구 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283345
대구,"달성군, 가을바람에 국화 향기 솔솔~",일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283292
대구,"수성구, 공약사업 주민의견 적극 경청",일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283291
대구,"동구, 지방규제혁신 우수기관 ‘재인증’",일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283290
대구,"동구, 오픈채팅으로 청렴담론회 열어",일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283289
대구,‘달서 근로자 가요제’ 노래실력 뽐내자,일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283288
대구,음식산업·커피&카페박람회 ‘대박’,일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283287
대구,"달성군, 청소년 우리고장 뿌리 찾기",일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283286
대구,‘보조금 10만원’ 친환경 보일러로 바꾸세요,일간경북신문 - 윤기영 기자,2022/10/23,http://www.newgbnews.com/news/view.php?idx=283285
대구,남구사랑 사진공모전 개최,일간경북신문 - 이종구 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283080
대구,"달서구, 미래 드론 꿈나무 열띤 경연",일간경북신문 - 윤기영 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283079
대구,"달성군, 아이가 행복한 도시 조성 협력",일간경북신문 - 윤기영 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283078
대구,달서구 ‘규제샌드박스 실증사업’ 선정,일간경북신문 - 윤기영 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283077
대구,"달성군, 주민이 함께 마을을 변화시키다",일간경북신문 - 윤기영 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283076
대구,울긋불긋 단풍터널 자전거 타고 씽씽~,일간경북신문 - 윤기영 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283075
대구,"대구, 시니어 디지털 라이프 즐긴다",일간경북신문 - 윤기영 기자,2022/10/20,http://www.newgbnews.com/news/view.php?idx=283074
대구,"달서구, 2022 달서 반려가족 희망나눔 축제 개최",일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282877
대구,헌신·봉사 ‘자랑스러운 서구민상’ 시상,일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282911
대구,"달성군, 외국인 아동 보육료 50% 지원",일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282910
대구,"달성군, 부산국제관광전 ‘최우수상’",일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282909
대구,‘동성로축제’ 패션쇼·댄스공연 즐기자!,일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282908
대구,“청소년 마약 노출 사회적 관심 필요”,일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282907
대구,대구음식산업박람회서 휴게소 먹거리 맛보자,일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282906
대구,대구 ‘빛공해 방지’ 2년 연속 우수성 입증,일간경북신문 - 윤기영 기자,2022/10/19,http://www.newgbnews.com/news/view.php?idx=282905
대구,미래모빌리티 중심 대구 전기차·UAM 한자리에,일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282797
대구,"대구, 벼수확 가족체험단 신청하세요",일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282746
대구,동구 ‘생활체육대회’ 갈고 닦은 기량 뿜뿜,일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282745
대구,‘전국노래자랑 대구 서구편’ 뜨거운 열기,일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282744
대구,달성군 ‘보육인 응원’ 소통·화합의 장,일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282743
대구,"달서행복지역자활센터, 리모델링 완료 ‘쾌적’",일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282742
대구,중구 ‘교동시장 한마음 축제’ 활력 UP,일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282741
대구,‘희망수성 복지한마당’ 나눔의 장,일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282740
대구,"가을, 대구의 맛·커피향에 물들다",일간경북신문 - 윤기영 기자,2022/10/18,http://www.newgbnews.com/news/view.php?idx=282739
대구,‘수성구민상’ 김미영·김옥희·김호진,일간경북신문 - 윤기영 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282591
대구,"대구 상수도본부, 북구 일부 흐린 물 출수",일간경북신문 - 윤기영 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282590
대구,대구 북구 시정혁신 ‘최우수상’ 수상,일간경북신문 - 윤기영 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282589
대구,"동구, 반려화분 나눔 행사",일간경북신문 - 윤기영 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282588
대구,대명1동 음악여행 성황리 종료,일간경북신문 - 이종구 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282587
대구,주민이 하나 되는 ‘달성마을 공감 페스티벌’,일간경북신문 - 윤기영 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282586
대구,혼이 담긴 무대… 특별한 무형문화재 축제 대향연,일간경북신문 - 윤기영 기자,2022/10/17,http://www.newgbnews.com/news/view.php?idx=282585
대구,"대구 물기업, 美 선진기술 적극 벤치마킹",일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282500
대구,"동구, 음식물류폐기물 관련 ‘우수상’",일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282451
대구,달성군 농업기술센터 ‘우수상’,일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282450
대구,"북구, 지역사회보장계획 수립",일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282449
대구,"중구, 주민에 더 가까이 ‘한마음순회봉사’",일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282448
대구,"달성군, 직장 내 범죄 예방 ‘건전한 일터’",일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282447
대구,‘경상감영 풍속재연’ 가을 정취 흠뻑~,일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282446
대구,‘제멋대로 대구로드’ 관광·홍보 정상 찍다,일간경북신문 - 윤기영 기자,2022/10/16,http://www.newgbnews.com/news/view.php?idx=282445
대구,"남구, 미미앤락 식품산업전",일간경북신문 - 이종구 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282303
대구,“함께해요” 사회적경제 한마당 장터,일간경북신문 - 윤기영 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282302
대구,"동구, 3년만에 열리는 ‘어울림한마당’",일간경북신문 - 윤기영 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282300
대구,"달성군, MZ세대 ‘혁신 주니어보드’ 출범",일간경북신문 - 윤기영 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282299
대구,"대구, 하반기 시정혁신·적극행정 경진대회",일간경북신문 - 윤기영 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282298
대구,"서구, 옥상생태공원 형형색색 가을 국화",일간경북신문 - 윤기영 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282297
대구,국화 향기로 ‘치유·휴식’ 느끼자,일간경북신문 - 윤기영 기자,2022/10/13,http://www.newgbnews.com/news/view.php?idx=282296
대구,낙엽 사박사박… ‘추억의 가을길’로,일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282171
대구,가을에는 팔공산서 승시 축제 즐기자,일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282170
대구,"동구, 대구자활별별순회장터 큰 호응",일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282169
대구,"중구, 어르신들 인권 이해·공감 교육",일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282168
대구,메디컬수성과 함께 하는 ‘대구한방 DAY’,일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282167
대구,남구 ‘열희난다 대명공연거리’,일간경북신문 - 이종구 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282166
대구,달서구 ‘가족 심리 테라피’ 참여하세요,일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282165
대구,"서구, 재난·현안사업 특별교부세 12억",일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282164
대구,‘복지 위기가구’ 더 빨리 찾아낸다,일간경북신문 - 윤기영 기자,2022/10/12,http://www.newgbnews.com/news/view.php?idx=282161
대구,3년만에 국내 최대 규모 안전산업박람회 열린다,일간경북신문 - 윤기영 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=282003
대구,중구 ‘다시 시작 힘나는 복지공동체’,일간경북신문 - 윤기영 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=281958
대구,‘대구약령시한방문화축제’ 위축된 상권 활력 되찾다,일간경북신문 - 윤기영 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=281957
대구,"서구, 생명사랑걷기 ‘동행’",일간경북신문 - 윤기영 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=281956
대구,피해자 관점서 성희롱·성폭력 바로보기,일간경북신문 - 윤기영 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=281955
대구,수성시니어클럽 ‘보건복지부장관 표창’,일간경북신문 - 윤기영 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=281954
대구,"대구, 정책 제안·평가 ‘시민이 직접’",일간경북신문 - 윤기영 기자,2022/10/11,http://www.newgbnews.com/news/view.php?idx=281953
대구,"동구 도서관, 독서문화 품격 높인다",일간경북신문 - 윤기영 기자,2022/10/10,http://www.newgbnews.com/news/view.php?idx=281846
대구,‘달서평생학습축제’ 1000명 참가 성황,일간경북신문 - 윤기영 기자,2022/10/10,http://www.newgbnews.com/news/view.php?idx=281845
대구,김대권 수성구청장 “END Violence”,일간경북신문 - 윤기영 기자,2022/10/10,http://www.newgbnews.com/news/view.php?idx=281843
대구,“새콤 달콤 친환경 감귤 수확해요”,일간경북신문 - 윤기영 기자,2022/10/10,http://www.newgbnews.com/news/view.php?idx=281841
대구,"중구, 대구약령시 한방문화축제 고유제",일간경북신문 - 윤기영 기자,2022/10/10,http://www.newgbnews.com/news/view.php?idx=281839
대구,‘노인의 날’ 기념 윤영현·정윤수 수상,일간경북신문 - 윤기영 기자,2022/10/10,http://www.newgbnews.com/news/view.php?idx=281837
대구,"대구, 물산업 세계로… 네트워크 강화",일간경북신문 - 윤기영 기자,2022/10/10,http://www.newgbnews.com/news/view.php?idx=281834
대구,"중구, 방천에 취하다 ‘김광석길 페스티벌’",일간경북신문 - 윤기영 기자,2022/10/06,http://www.newgbnews.com/news/view.php?idx=281650
대구,대구 재건·영광 위해 쉼 없이 달렸다,일간경북신문 - 윤기영 기자,2022/10/06,http://www.newgbnews.com/news/view.php?idx=281648
대구,"남구, 어르신 인지건강 관리 스마트하게",일간경북신문 - 이종구 기자,2022/10/06,http://www.newgbnews.com/news/view.php?idx=281644
대구,"대구, 비대면 도입 주민등록 사실조사",일간경북신문 - 윤기영 기자,2022/10/06,http://www.newgbnews.com/news/view.php?idx=281642
대구,배움을 잇다 ‘달서평생학습축제’,일간경북신문 - 윤기영 기자,2022/10/06,http://www.newgbnews.com/news/view.php?idx=281641
대구,대구 “워라밸로 청년을 잡아라”,일간경북신문 - 윤기영 기자,2022/10/06,http://www.newgbnews.com/news/view.php?idx=281639
대구,‘맑은물하이웨이’ 개선방안 모색한다,일간경북신문 - 윤기영 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281481
대구,중구 간부공무원 “근대골목으로 밤마실”,일간경북신문 - 윤기영 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281465
대구,"대구, 자원봉사박람회 ‘정보교류의 장’",일간경북신문 - 윤기영 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281464
대구,"대구, 어르신 공경 경로효친 의미 되새긴다",일간경북신문 - 윤기영 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281463
대구,"서구·동구, 지방재정 우수사례 ‘최우수상’",일간경북신문 - 윤기영 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281460
대구,대구교육청 “선수단 기량 맘껏 펼쳐라”,일간경북신문 - 윤기영 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281458
대구,수돗물 검사 깐깐하게 “안심하고 드세요”,일간경북신문 - 윤기영 기자,2022/10/05,http://www.newgbnews.com/news/view.php?idx=281454
대구,“한방으로… 올 가을엔 力(력)이 어때”,일간경북신문 - 윤기영 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281294
대구,"수성구, 초·중학교 음악으로 하나되다",일간경북신문 - 윤기영 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281275
대구,"대구, 청렴하데이 ‘청.바.지’ 캠페인",일간경북신문 - 윤기영 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281274
대구,대구교통공사 김기혁 초대사장 취임,일간경북신문 - 이종구 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281273
대구,"달서구, 페트병 수거 ‘순환자원 회수로봇’",일간경북신문 - 윤기영 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281272
대구,지역발전 헌신 ‘중구 구민상’ 시상,일간경북신문 - 윤기영 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281271
대구,북구 “간부공무원 솔선수범 청렴실천”,일간경북신문 - 윤기영 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281270
대구,"대구 ‘다시 시작, 힘나는 복지공동체’ 역량 UP",일간경북신문 - 윤기영 기자,2022/10/04,http://www.newgbnews.com/news/view.php?idx=281269
대구,통합신공항 접근성 개선 대구·국토부 방안 논의,일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281126
대구,"남구, 뉴센트원 어린이집 개원",일간경북신문 - 이종구 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281087
대구,"서구, 비원뮤직홀 준공식",일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281086
대구,"중구, 안심택배함 신규 설치",일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281084
대구,"수성구, 오프라인 청년굿잡 일자리박람회",일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281082
대구,달성군 “논공꽃단지 해바라기 활짝”,일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281080
대구,달성군민상·자랑스런 달성인상 선정,일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281078
대구,"달서구, 우수 ‘스마트도시’로 거듭난다",일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281074
대구,홍준표 “신속한 혁신방안 마련을”,일간경북신문 - 윤기영 기자,2022/10/03,http://www.newgbnews.com/news/view.php?idx=281070
