지역명, 기사제목, 기자이름, 날짜, 링크
경주,"경주시보건소-경주경찰서, 의료인 안전 위한 업무협약",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391324
경주,"경주시, 5월부터 풍성한 이벤트로 중심상권 활력 불어 넣는다",일간경북신문 - 장성재기자,5호,http://www.kbsm.net/news/view.php?idx=391322
경주,"경주시, 도시 브랜드 자문위원회 공식 출범",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391316
경주,역량 펼칠 참신한 시각예술인 찾습니다,일간경북신문 - 선애경기자,5호,http://www.kbsm.net/news/view.php?idx=391297
경주,"경주시의회, 노동·연금·교육 분야 개혁 촉구 결의안 채택",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391290
경주,"경주 선덕여고, 진로·진학 박람회 개최… 맞춤형 교육 제공",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391282
경주,"경주 용강동 지사협, ‘가득餐(찬) 행복 반찬지원 사업’ 실시",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391278
경주,"경주 건천읍 지역사회보장협의체, 취약계층 밑반찬 제공",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391277
경주,"건보공단 경주지사, 청렴 경주 실천 캠페인",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391276
경주,"건보공단 경주지사, 시설급여 평가 최우수기관 간담회 개최",일간경북신문 - 서민재기자,5호,http://www.kbsm.net/news/view.php?idx=391273
경주,"조철제 경주문화원장, ‘경주의 조선시대 산책’ 펴내",일간경북신문 - 선애경기자,5호,http://www.kbsm.net/news/view.php?idx=391264
경주,"경주시, 경로당 집중 점검 나서… 민관합동",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391165
경주,"주낙영 경주시장, 보훈단체협의회와 간담회 열어",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391164
경주,"경주시, 온라인 경주몰에서 5월 맞아 전품목 20% 할인",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391163
경주,"경주시, 국가예방접종사업 우수기관 표창 수상",일간경북신문 - 장성재기자,4호,http://www.kbsm.net/news/view.php?idx=391152
경주,"경주시, 경주해안길 비치코밍 업무협약… ""깨끗한 바다 만들 것""",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391150
경주,"""경주 환경미화원 서류 점수 비중, 청년에 불리""… 경주시민청원 성립",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391149
경주,"4·19혁명공로자 주중락 선생, 국가유공자 증서 스몰 전수식 가져",일간경북신문 - 장성재기자,4호,http://www.kbsm.net/news/view.php?idx=391144
경주,"양남면, 가정의 달 취약계층 발굴·기부행렬",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391130
경주,"(사)건설기계개별연맹 사업자협의회 경주지회, 장학금 200만원 기탁",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391126
경주,"주택관리공단 경주용강주공아파트, 재가노인 지원 업무협약 체결",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391124
경주,"경주시-㈜에스피씨아이, 630억 규모 증설 투자 MOU 체결",일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391114
경주,[동정] 주낙영 경주시장,일간경북신문 - 서민재기자,4호,http://www.kbsm.net/news/view.php?idx=391109
경주,"국립경주박물관 완전정복, ‘큰★별쌤과 함께’",일간경북신문 - 선애경기자,4호,http://www.kbsm.net/news/view.php?idx=391105
경주,문화유산 안내...어린이가 만드는 스토리텔링 공모,일간경북신문 - 선애경기자,4호,http://www.kbsm.net/news/view.php?idx=391042
경주,"경주엑스포, 비바람에도 어린이날 추억은 쌓여",일간경북신문 - 선애경기자,4호,http://www.kbsm.net/news/view.php?idx=391038
경주,경북 산‧학연계 청년 인턴 지원 사업에 동참하세요,일간경북신문 - 선애경기자,4호,http://www.kbsm.net/news/view.php?idx=391036
경주,박범계 의원 숭덕전 찾아 시조왕에게 분향,일간경북신문 - 이상문기자,3호,http://www.kbsm.net/news/view.php?idx=391011
경주,"경주시의회 인도 출장 '사람만 바뀐 관광 일정'...보고서는 ""횡설수설 여행기""",일간경북신문 - 장성재기자,3호,http://www.kbsm.net/news/view.php?idx=391010
경주,"수십억 곗돈 '먹튀'…감포읍 뒤집은 계주, 베트남 도주",일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=391006
경주,경주시 왜 이러나…재해 예방사업 늑장,일간경북신문 - 기동취재팀기자,3호,http://www.kbsm.net/news/view.php?idx=390993
경주,"""입시 최신 정보 드려요""… 경주시, 대학입시 설명회 개최",일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=390979
경주,"경주YMCA, ‘2023 경주시 어린이날 큰 잔치’ 성료",일간경북신문 - 선애경기자,3호,http://www.kbsm.net/news/view.php?idx=390978
경주,"경주시, 학습포석정 활용 평생학습 강좌 수강생 모집",일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=390973
경주,"한국세계유산도시협의회, APEC 정상회의 경주 유치 지지선언",일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=390970
경주,"경주시, 안전대전환 추진상황 점검회의 개최",일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=390968
경주,국내‧외 관광객 발길로 5월 경주 활기 넘친다,일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=390967
경주,"경주시, 동경주 정수장 현대화 사업 추진…수돗물 안정적 공급",일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=390963
경주,[동정] 주낙영 경주시장,일간경북신문 - 서민재기자,3호,http://www.kbsm.net/news/view.php?idx=390955
경주,"경주시 성건동 지역사회보장협의체, ‘오월애(愛) 효도해’",일간경북신문 - 장성재기자,3호,http://www.kbsm.net/news/view.php?idx=390949
경주,"경주시 황성동 지사협, 어버이날 경로당 방문 ‘효 꾸러미’ 전달",일간경북신문 - 장성재기자,3호,http://www.kbsm.net/news/view.php?idx=390947
경주,"경주시 감포읍행정복지센터, 어버이날 맞아 경로당 25곳 방문",일간경북신문 - 장성재기자,3호,http://www.kbsm.net/news/view.php?idx=390945
경주,"경주 세민주간복지센터, 어버이날 맞아 도시락 100세트 기탁",일간경북신문 - 장성재기자,3호,http://www.kbsm.net/news/view.php?idx=390944
경주,"경북남부보훈지청, '효(孝)릴레이 행복나눔 감사이벤트' 눈길",일간경북신문 - 장성재기자,3호,http://www.kbsm.net/news/view.php?idx=390934
경주,"누드 화가 이도우 개인전, “몸은 가장 아름다운 자연”",일간경북신문 - 선애경기자,3호,http://www.kbsm.net/news/view.php?idx=390922

김천,"김천시, 非산업 부문 온실가스 진단 컨설팅 시행",일간경북신문 - 남보수기자,7호,http://www.kbsm.net/news/view.php?idx=393276
김천,"홍성구 김천부시장, 농림축산식품부 국비 지원 사업 건의",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393129
김천,"'제2회 김천국제음악제 뮤지컬 투나잇, 성황",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393126
김천,"'U-20 월드컵 준우승 신화' 정정용, 김천상무 새 사령탑 선임",일간경북신문 - 남보수기자,2023/05/28,http://www.kbsm.net/news/view.php?idx=393077
김천,"김천시, 아동학대 전담의료기관 지정 협약식 개최",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392902
김천,"김천교육지원청, 학부모 대상 인성교육지원 연수",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392849
김천,"김천시-㈜케이씨씨, 1천억원 규모 증설 투자양해각서 체결",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=392677
김천,"김천시, 강소농 '농산물 브랜드 패키징' 교육 집중",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=392522
김천,"김천시, '청렴리더십 강화, 갑질 없는 공직문화' 조성",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=392521
김천,[동정] 이명기 김천시의회 의장,일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=392444
김천,"김천시, 카고바이크 주행 실증 나선다",일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=392424
김천,김천 아파트서 화재…60대 시각장애인 숨져,일간경북신문 - 남보수기자,2023/05/21,http://www.kbsm.net/news/view.php?idx=392277
김천,"고필형 김천지청장, 김천소년교도소 교정현장 시찰",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=392214
김천,"""쿵쿵 소리 난다""...윗집 주민 얼굴 찌른 70대 구속",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=392213
김천,"김천시, 시민 누구나 자전거 보험 무료 가입 추진",일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=392044
김천,종자산업 국제 권위자들 김천으로 몰린다,일간경북신문 - 남보수기자,9호,http://www.kbsm.net/news/view.php?idx=391968
김천,"김천 신음동 아파트서 불…1명 화상, 10명 연기 흡입",일간경북신문 - 남보수기자,2023/05/17,http://www.kbsm.net/news/view.php?idx=391919
김천,"김천시, ‘찾아가는 생활밀착형 보건의료서비스’ 운영",일간경북신문 - 남보수기자,9호,http://www.kbsm.net/news/view.php?idx=391875
김천,"도로공사, 야생 동물 활동량 증가 오전 '로드 킬' 사고 주의 당부",일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=391780
김천,"KT&G 김천공장, 김천시에 ‘상상 펀드’ 후원금 1300만원 전달",일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=391778
김천,"김천시 산림녹지과, 안전 일터 조성 산업안전 보건교육 시행",일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=391777
김천,김천시 시립교향악단 ’무료 정기연주회’ 개최,일간경북신문 - 남보수기자,8호,http://www.kbsm.net/news/view.php?idx=391775
김천,김천서 주차된 승합차에 남녀 3명 숨진채 발견,일간경북신문 - 남보수기자,2023/05/16,http://www.kbsm.net/news/view.php?idx=391712
김천,"김천시, 포도·자두 산업 특구 계획 변경 승인",일간경북신문 - 남보수기자,7호,http://www.kbsm.net/news/view.php?idx=391599
김천,전국 지자체들 '김천시 선진행정' 벤치마킹 발길 분주,일간경북신문 - 남보수기자,7호,http://www.kbsm.net/news/view.php?idx=391561
김천,"김천시의회, 제236회 임시회 폐회...14개 안건·추경예산안 등 의결",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=391444
김천,'제47회 문체부장관기 전국 고교축구대회' 12일 김천서 개막,일간경북신문 - 남보수기자,2023/05/12,http://www.kbsm.net/news/view.php?idx=391387
김천,김천문화예술회관에 ‘예술’을 입히다...외벽 그래피티 '주목',일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=391299
김천,"김천시청소년 상담복지센터, 제23기 카운슬러대학 개강",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=391265
김천,"김천시 어모면 주민자치위, 사진 공모전 수상작 발표",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=391115
김천,"김천시, 5월의 기업으로 ‘한영전자㈜’ 선정",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=391112
김천,"김천시 지례면, 보건복지부 장관·도지사 ‘효행상’ 수상",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=391096
김천,"김천시, 남산지구 도시재생 4개 주민단체와 협약 체결",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=390917

안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=393175
안동,일본서 안동소주 세일즈맨으로 나선 이상학 안동시 부시장,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=393172
안동,"안동시, 어린이용 문화재 안내판 시나리오 공모전",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=393169
안동,"안동시, 문화재청과 도산서원 합동안전점검 실시 ‘문화유산 보호 강화’",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=393168
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,2023/05/25,http://www.kbsm.net/news/view.php?idx=392901
안동,"안동시, 日 소주 심장부 가고시마현 벤치마킹",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=392900
안동,'안동관광 영크리에이터' 모집,일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=392895
안동,"손광영 안동시의원 ""공공계약 투명성과 공정성 제고 위한 대책 마련""",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=392893
안동,"안동시, 과원 대상 화상병 예방 집중 예찰",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=392891
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=392738
안동,"안동소주, 일본서 'K-소주 세계화' 선봉 나선다",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=392737
안동,"안동시, 로컬푸드 직매장 구축 첫걸음",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=392736
안동,천년 고탑과 함께하는 ‘2023 안동 임하리 등불 축제’ 개최,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=392733
안동,"세계유교문화박물관, '박물관 길 위의 인문학’ 공모 선정",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=392731
안동,"남부지방산림청, 산림안전사고 예방 결의대회 개최",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=392729
안동,"안동교육지원청, 행복한 마을학교 민간위탁 협약",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=392728
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=392553
안동,"안동시-영주시, 상수도 사각지대 상호 공급 협약",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=392550
안동,"안동 출향인 모임 '영가회', 1억원 고향사랑 기부 릴레이 시작",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=392549
안동,"안동시-(주)대명수안, 국공립 어린이집 설치·운영 협약",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=392547
안동,"안동시, 스마트 장비 활용한 농촌일손돕기 나서",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=392545
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=392418
안동,"안동시, 출생가정 상수도 요금 감면",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=392417
안동,"안동시 임하면-대구 남구 이천동, 두번째 우호증진 만남 가져",일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=392416
안동,안동 임동면 망천리로 ‘작약꽃 보러 오세요’,일간경북신문 - 김석현기자,2호,http://www.kbsm.net/news/view.php?idx=392414
안동,안동 태사길 플리마켓 첫선 ‘흥미진진한 경매쇼로 관람객 눈과 귀 사로잡아’,일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=392329
안동,"[기획특집] 안동-대구, 낙동강 물길 따라 우호 교류 물꼬 텄다",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=392309
안동,"안동시, 백두대간 SW미래채움센터와 연계 소프트웨어 창의인재 육성",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=392307
안동,"(재)안동시장학회, 2023년 장학증서 수여식 가져",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=392306
안동,"안동시, ‘2023년도 재난관리평가 우수기관’선정",일간경북신문 - 김석현기자,1호,http://www.kbsm.net/news/view.php?idx=392305
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=392072
안동,50년 만의 외출 '안동형 인사동 거리'...태사길 플리마켓 운영,일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=392069
안동,"안동시, ‘중만생종 이앙 적기는 이달 20일 전후’ 적기에 모내기 해야",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=392067
안동,"안동 로타리클럽, 안동시에 장학기금 300만원 전달",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=392062
안동,"안동교육지원청, 안동미래교육지구 사업설명회 열어",일간경북신문 - 김석현기자,0호,http://www.kbsm.net/news/view.php?idx=392061
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=391891
안동,"안동시, 청년창업펀드 타당성 조사 연구용역 착수보고회 개최",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=391890
안동,'제16회 전국 봄나들이 동요제' 안동서 열린다,일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=391889
안동,"안동시학교밖청소년지원센터, ‘우드림’ 프로그램 진행",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=391887
안동,"남부지방산림청, 산사태대책상황실 본격 운영",일간경북신문 - 김석현기자,9호,http://www.kbsm.net/news/view.php?idx=391886
안동,"안동시, 경북안전체험관 건립 후보지 선정",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=391736
안동,"안동시-영가회, 고향사랑 기부 1억 원 약정식 개최",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=391735
안동,"안동교육지원청 이순호 교육장, 마약예방 캠페인 동참",일간경북신문 - 김석현기자,8호,http://www.kbsm.net/news/view.php?idx=391732
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=391573
안동,"'2023 같이 걸어요, 안동' 걷기 첫 행사 열려",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=391572
안동,"안동시, 30억 원 투입 하천 및 시설물 일제 정비·점검...‘여름 태풍 사전대비’",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=391571
안동,"안동문화예술의전당, 다문화 가족 오케스트라 단원 모집",일간경북신문 - 김석현기자,7호,http://www.kbsm.net/news/view.php?idx=391570
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=391493
안동,'하회별신굿탈놀이' 호주 멜버른 코리아 페스티벌 뜨거운 현지 반응,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=391492
안동,"안동시, MZ세대 번뜩이는 아이디어 통해 시책 발굴...‘씨앗351 포럼 1기 출범’",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=391491
안동,"안동시, 특정 업체 편중 방지 '수의계약 총량제' 시행",일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=391489
안동,소통하는 과학문화 축제 '안동 길거리 과학마당' 개최,일간경북신문 - 김석현기자,6호,http://www.kbsm.net/news/view.php?idx=391488
안동,[동정] 권기창 안동시장,일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=391235
안동,"안동시, 농림부 국비 20억원 확보 ‘콩 재배 확산’",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=391233
안동,"안동시, 아랍에미리트(UAE)서 K-관광 매력 알려",일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=391230
안동,'삼태사묘 태사광장 조성'...안동형 인사동 거리로 자리매김,일간경북신문 - 김석현기자,5호,http://www.kbsm.net/news/view.php?idx=391226
안동,"안동시, 산업용 헴프 글로벌 혁신특구 유치 총력전",일간경북신문 - 김석현기자,2023/05/10,http://www.kbsm.net/news/view.php?idx=391058
안동,안동시 풍천면 광덕1리 ‘이웃사촌복지센터’ 개소,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=391055
안동,'제32회 안동강변 전국농구축제' 12일 개막,일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=391053
안동,"안동시, 고향사랑 기부금 2억원 돌파...1650여 명 참여",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=391050
안동,"서안동농협 풍산김치공장, 농협 농식품 가공사업 경영대상 '은상'",일간경북신문 - 김석현기자,4호,http://www.kbsm.net/news/view.php?idx=391048
안동,'제50회 차전장군 노국공주 축제' 폐막...천년 민속의 울림으로 세계화 도전,일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=390882
안동,하회별신굿탈놀이 ‘호주 멜버른 코리아 페스티벌’ 초청 공연,일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=390880
안동,"'안동양반쌀', 5년 연속 경북 6대 우수브랜드 쌀 선정",일간경북신문 - 김석현기자,3호,http://www.kbsm.net/news/view.php?idx=390878
안동,"안동시, 녹색자전거 무료대여사업 본격 운영",일간경북신문 - 김석현기자,2023/05/09,http://www.kbsm.net/news/view.php?idx=390876

구미,구미시 기존정책 전면 탈피 '다자녀 가정 지원에 팔 걷어',일간경북신문 - 남보수기자,7호,http://www.kbsm.net/news/view.php?idx=393286
구미,[기획특집] 행복한 작은학교 ④ 구미 덕촌초등학교,일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393206
구미,김장호 구미시장 모내기 현장 찾아…풍년 농사 기원,일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393158
구미,[기획특집] 살기 좋은 경북 ④ 구미시 옥성면 덕촌리,일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393156
구미,"구미시, 한국지역개발학회 '춘계학술대회' 개최...""지방시대 방향 제시""",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393155
구미,"한류스타 가수 황치열 해외팬, 구미 투어 나서",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393153
구미,"금품수수·갑질 의혹.. 구미노인회장, 검찰 송치",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=393131
구미,경부고속도로 구미 부근서 4중 추돌…6명 부상,일간경북신문 - 남보수기자,2023/05/28,http://www.kbsm.net/news/view.php?idx=393076
구미,"구미시산림조합, 구미제일요양병원과 업무협약 체결",일간경북신문 - 남보수기자,6호,http://www.kbsm.net/news/view.php?idx=392991
구미,[기획특집] 살기 좋은 경북 ③ 구미시 고아읍 송림·괴평리,일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392941
구미,[기획특집] 행복한 작은학교 ③ 구미 구운초등학교,일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392933
구미,"구미상의, 제35회 구미CEO포럼 개최",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392918
구미,"구미시-한국배구연맹, 2023 구미 도드람컵 프로배구대회 유치 협약",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392899
구미,"금오공대, 산학연 협력 지역 혁신 생태계 조성",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392871
구미,"이성희 구미교육장, 마약범죄 예방 캠페인 동참",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392850
구미,"구미시, 반려동물 가구 13만 육박…놀이터 태부족에 '불만 폭발'",일간경북신문 - 남보수기자,5호,http://www.kbsm.net/news/view.php?idx=392841
구미,"구미시-구미경찰서, 여성 공중화장실 비상벨 점검",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=392735
구미,"구미시설공단, 전 직원 대상 심폐소생술 교육",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=392720
구미,"김호섭 구미부시장, 한우농가 찾아 애로사항 청취",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=392714
구미,"구미 '동양전자초자 노조', 공장가동 요구 출퇴근 집회 벌여",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=392678
구미,"구미교육지원청, Wee프로젝트 협의체 슈퍼비전 실시",일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=392676
구미,[기획특집] 쇠락하는 구미산단...방산 이어 반도체 특화단지 유치로 비상,일간경북신문 - 남보수기자,4호,http://www.kbsm.net/news/view.php?idx=392627
구미,'2024 대경 지역 대학입학정보 박람회' 금오공대서 열려,일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=392561
구미,"구미대, 스위스 HTMi와 국제학술교류협약 체결",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=392520
구미,"구미시설공단, ESG경영 지역문화재 지킴이 활동 실시",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=392519
구미,"구미교육지원청, 미래로병원과 업무협약 체결",일간경북신문 - 남보수기자,3호,http://www.kbsm.net/news/view.php?idx=392518
구미,"구미경찰서, 미래치안에 발맞춘 민원서식 작성방법 QR코드 서비스 제공",일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=392446
구미,"경북신용보증재단, 울릉군 찾아 이동보증상담 펼쳐",일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=392442
구미,"구미시 농촌기술센터, '우리밀 산업' 추진 위한 첫 삽",일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=392365
구미,국가 반도체 특화단지 사업 '구미 유치' 성큼,일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=392362
구미,구미 아파트 16층서 여고생 화단으로 추락해 숨져,일간경북신문 - 남보수기자,2호,http://www.kbsm.net/news/view.php?idx=392361
구미,"전국시군구공무원노동조합연맹, 구미시원들께 감사패 수여",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=392303
구미,[부고] 김장호(구미시장)씨 모친상,일간경북신문 - 남보수기자,2023/05/21,http://www.kbsm.net/news/view.php?idx=392271
구미,"구미시, '기업애로 대책 TF 팀' 복원 원스톱 민원처리",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=392256
구미,구미 여아 사망 결국 미스터리로…친모 '바꿔치기' 무죄 확정,일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=392241
구미,"구미교육지원청, 흡연 및 마약 예방 플로킹 캠페인 진행",일간경북신문 - 남보수기자,1호,http://www.kbsm.net/news/view.php?idx=392234
구미,구미서 손님 가장한 '금은방 강도' 2명 검거,일간경북신문 - 남보수기자,2023/05/18,http://www.kbsm.net/news/view.php?idx=392091
구미,구미 '박정희생가역' 개통 전에 개정되나?,일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=392056
구미,"청년들이 만드는 매력 도시 구미, 찾아가는 인구특강 실시",일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=392042
구미,구미 랜드마크 '구미 타워 건설' 실현 가능성 있나,일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=392040
구미,"구미경찰서, 청소년 마약 근절 위한 유관기관 업무협약 체결",일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=392037
구미,"구미시, 반도체 특화단지 조성 사활",일간경북신문 - 남보수기자,0호,http://www.kbsm.net/news/view.php?idx=392017
